fixation_id,experiment,fixation_order_number,duration,duration_clipped,source_file_line,source_file_col,token,line_text,match_type,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
b71cd555-f5c4-4bbd-b862-81174a670d3a,6,25,328.0,328.0,190,12,WHITESPACE,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",approx_whitespace,200.39999999999998,20,209.6,40,205.0,30.0
a4bb587d-e9e0-49f0-9d38-1c0a1b8ae5e0,6,74,137.0,137.0,190,13,static,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,200.39999999999998,20,255.6,40,228.0,30.0
ca9f7674-a270-4592-b21d-ce4070f12680,6,39,229.0,229.0,190,15,static,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,200.39999999999998,20,255.6,40,228.0,30.0
3ddfb11c-bfe9-45d0-9acc-cb5497e03022,6,24,130.0,130.0,190,20,boolean,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,264.79999999999995,20,329.2,40,297.0,30.0
5ebd7131-08d9-4d27-b6c9-3e3c1697afa9,6,44,152.0,152.0,190,20,boolean,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,264.79999999999995,20,329.2,40,297.0,30.0
2df7605e-b37c-4119-8d79-de60b7304dfc,6,36,172.0,172.0,190,26,boolean,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,264.79999999999995,20,329.2,40,297.0,30.0
99a1b4ca-3faf-496a-b9c8-a170155f480a,6,46,347.0,347.0,190,26,boolean,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,264.79999999999995,20,329.2,40,297.0,30.0
c454a766-6fa9-4bc3-8888-3dbc500339cd,6,22,203.0,203.0,190,30,resolveGenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,338.4,20,494.79999999999995,40,416.59999999999997,30.0
0783089c-07a0-4699-a168-af96eaf4d793,6,45,1173.0,1173.0,190,32,resolveGenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,338.4,20,494.79999999999995,40,416.59999999999997,30.0
5d8ce110-40ef-4e56-901f-893e77be5efc,6,1,191.0,191.0,190,34,resolveGenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,338.4,20,494.79999999999995,40,416.59999999999997,30.0
0e12de31-84e7-4003-abd4-1eee5f2ad5ca,6,2,100.0,100.0,190,48,GenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,402.79999999999995,20,494.79999999999995,40,448.79999999999995,30.0
7bd1ff25-f85d-4880-a996-fd625622d930,6,54,1430.0,1430.0,190,51,GenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,402.79999999999995,20,494.79999999999995,40,448.79999999999995,30.0
0d554668-9e80-43e4-9e81-6ff7a308030c,6,26,208.0,208.0,190,53,GenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,503.99999999999994,20,596.0,40,550.0,30.0
0fd67278-30a2-4b14-8a84-1dcefb966512,6,170,506.0,506.0,190,55,GenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,503.99999999999994,20,596.0,40,550.0,30.0
e6ad1bac-4e64-454d-a5ab-08626dfd646b,6,55,96.0,96.0,190,56,WHITESPACE,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",approx_whitespace,623.5999999999999,20,632.8,40,628.1999999999999,30.0
448dfcdf-360e-4c34-b8cc-f66730151f29,6,5,683.0,683.0,190,58,ref,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,467.2,20,494.79999999999995,40,481.0,30.0
c171a666-708a-414b-80fc-bd89bc2f3990,6,178,91.0,91.0,190,61,WHITESPACE,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",approx_whitespace,669.5999999999999,20,678.8,40,674.1999999999999,30.0
28ac80d0-333e-4241-b615-a613f3c62a90,6,242,103.0,103.0,190,62,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
3be2768a-a725-4c79-8089-8309349c228a,6,173,130.0,130.0,190,63,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
8c074792-62c9-41c2-88d0-e9b1aba2dadd,6,28,175.0,175.0,190,64,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
a03d01c7-3d0b-4ab8-91e4-bf456e5b5e2f,6,53,254.0,254.0,190,64,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
4aebb23c-2478-4925-8dc4-38922d01bdc3,6,171,186.0,186.0,190,64,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
de42727a-8339-47e7-8248-ba695f341c38,6,4,95.0,95.0,190,65,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
91972d65-276a-4a74-92ca-9ee5bb56a644,6,161,151.0,151.0,190,65,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
cb58b16a-3152-4367-a0c6-71cf94cfee3f,6,182,137.0,137.0,190,68,lt;,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,697.1999999999999,20,706.4,40,701.8,30.0
bca22c47-c017-41e3-820d-4cc6f8561043,6,3,163.0,163.0,190,70,lt;,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,697.1999999999999,20,706.4,40,701.8,30.0
9a6596a1-8319-4eab-be46-e78ac66a4d65,6,162,119.0,119.0,190,71,?&,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",unresolved,485.59999999999997,20,503.99999999999994,40,494.79999999999995,30.0
628abcc6-fdc3-43f0-a1cf-8c7a1c47962c,6,172,248.0,248.0,190,71,?&,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",unresolved,485.59999999999997,20,503.99999999999994,40,494.79999999999995,30.0
69b18e94-5167-4271-b360-0bedd2a900bf,6,34,253.0,253.0,190,72,?&,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",unresolved,485.59999999999997,20,503.99999999999994,40,494.79999999999995,30.0
6bb63a14-a90e-4fb4-abe1-dc0a133a5b91,6,27,115.0,115.0,190,74,gt;,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,715.5999999999999,20,724.8,40,720.1999999999999,30.0
5088e5d4-d2e3-4941-8ba3-13b05d3a0eff,6,169,262.0,262.0,190,76,WHITESPACE,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",approx_whitespace,816.8,20,826.0,40,821.4,30.0
351f2a5b-9710-45a8-a47e-53416974759f,6,35,152.0,152.0,190,79,clazz,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,734.0,20,780.0,40,757.0,30.0
273187ae-1842-4f63-9ff5-2c95c152a9bb,6,174,268.0,268.0,190,79,clazz,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,734.0,20,780.0,40,757.0,30.0
cd365660-88fe-4bd0-9dfb-241562492afb,6,6,302.0,302.0,190,83,WHITESPACE,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",approx_whitespace,881.1999999999999,20,890.4,40,885.8,30.0
8e2554fb-0916-499e-bbe9-9d026b3c1338,6,251,569.0,569.0,192,7,WHITESPACE,        if (type instanceof Class),approx_whitespace,218.79999999999998,60,228.0,80,223.39999999999998,70.0
05d1abdb-cfb1-4b5c-9d1f-c1235b1f24c8,6,48,117.0,117.0,192,14,type,        if (type instanceof Class),matched,200.39999999999998,60,237.2,80,218.79999999999998,70.0
617bd518-7be6-4f15-8a92-55b2f68c634e,6,33,118.0,118.0,192,16,type,        if (type instanceof Class),matched,200.39999999999998,60,237.2,80,218.79999999999998,70.0
c3460611-fa37-4689-a8c5-0f53dfc14de4,6,47,326.0,326.0,192,17,WHITESPACE,        if (type instanceof Class),approx_whitespace,393.59999999999997,60,402.79999999999995,80,398.19999999999993,70.0
8b669c21-1dbe-4ef4-8d9c-ea2334bcfa78,6,40,172.0,172.0,192,18,instanceof,        if (type instanceof Class),matched,246.39999999999998,60,338.4,80,292.4,70.0
b2eae2ad-80ac-4919-80a5-540d610e2e2b,6,75,110.0,110.0,192,22,instanceof,        if (type instanceof Class),matched,246.39999999999998,60,338.4,80,292.4,70.0
a31bfa31-ae04-4d75-8779-02ba6e422f44,6,179,421.0,421.0,192,22,instanceof,        if (type instanceof Class),matched,246.39999999999998,60,338.4,80,292.4,70.0
83d42f9c-02a9-4859-9011-385ac6984e91,6,64,97.0,97.0,192,23,instanceof,        if (type instanceof Class),matched,246.39999999999998,60,338.4,80,292.4,70.0
1f2b47fb-8127-4203-8f8c-5b6046ba5ec1,6,160,189.0,189.0,192,32,Class,        if (type instanceof Class),matched,347.59999999999997,60,393.59999999999997,80,370.59999999999997,70.0
