fixation_id,experiment,fixation_order_number,duration,duration_clipped,source_file_line,source_file_col,token,line_text,match_type,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
5164ee5b-061f-4b32-8f78-6ca668c02f6a,14,65,543.0,543.0,441,24,&,    public List<Long> getOrderedLogFileIds() {,unresolved,301.6,20,310.79999999999995,40,306.2,30.0
0d98d4a7-6c20-44cb-bea0-71704f5339f4,14,2,411.0,411.0,441,25,gt;,    public List<Long> getOrderedLogFileIds() {,matched,274.0,20,283.2,40,278.6,30.0
83bcba33-479a-48c4-bf19-02a944c76887,14,3,281.0,281.0,441,31,getOrderedLogFileIds,    public List<Long> getOrderedLogFileIds() {,matched,292.4,20,476.4,40,384.4,30.0
bd0a256a-2295-4570-a3bb-590baa7e6e6d,14,66,281.0,281.0,441,35,getOrderedLogFileIds,    public List<Long> getOrderedLogFileIds() {,matched,292.4,20,476.4,40,384.4,30.0
a0035327-6bb1-40a6-8674-a37fa153a2ab,14,6,422.0,422.0,442,15,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
9b5fe407-38f5-449a-8267-4fd076346501,14,8,428.0,428.0,442,19,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
ac852f55-8cf5-422c-932d-2eef6e768c2d,14,9,188.0,188.0,442,21,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
c6308a74-d1cf-4bfa-a82a-3aa76d9a8c16,14,11,869.0,869.0,442,21,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
0bea0e9e-728d-4c04-8bcb-9bf21e87ac27,14,19,622.0,622.0,442,21,fileLogDir,        File fileLogDir = new File(logDir);,matched,209.6,40,301.6,60,255.60000000000002,50.0
76b62482-8f70-4df3-a3c2-d04a529cc7c9,14,33,551.0,551.0,442,28,new,        File fileLogDir = new File(logDir);,matched,329.2,40,356.79999999999995,60,343.0,50.0
59e643f5-9963-466e-8fe5-2466168cc2b7,14,44,515.0,515.0,442,30,WHITESPACE,        File fileLogDir = new File(logDir);,approx_whitespace,476.4,40,485.59999999999997,60,481.0,50.0
3f8a7547-e45a-45c6-9869-032c5e826077,14,7,1130.0,1130.0,442,33,File,        File fileLogDir = new File(logDir);,matched,163.6,40,200.39999999999998,60,182.0,50.0
06ecdd95-353a-4e19-bb60-6e2c07a78e5b,14,10,609.0,609.0,442,33,File,        File fileLogDir = new File(logDir);,matched,163.6,40,200.39999999999998,60,182.0,50.0
f6b8bb8e-0a2d-463a-b5f1-54306e1adfb8,14,34,345.0,345.0,442,38,logDir,        File fileLogDir = new File(logDir);,matched,246.39999999999998,40,301.6,60,274.0,50.0
0aca656d-8032-4c8e-b511-d13ae0a4caa7,14,1,240.0,240.0,443,15,String[],        String[] logFileNames = null;,matched,163.6,60,237.2,80,200.39999999999998,70.0
c5f9e216-885f-4ef7-822c-76e89719ebe5,14,13,153.0,153.0,443,21,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
471d3c85-2e91-45fd-a56f-7001399fdd6e,14,12,1264.0,1264.0,443,27,logFileNames,        String[] logFileNames = null;,matched,246.39999999999998,60,356.79999999999995,80,301.59999999999997,70.0
926b6667-9fef-401d-9cdb-2c8b0f9186ca,14,16,944.0,944.0,444,13,&,        List<Long> logFileIds = null;,unresolved,255.6,80,264.79999999999995,100,260.2,90.0
2e5de2bb-2ff6-406a-8af2-6a72212a1957,14,18,2170.0,2170.0,444,20,lt;Long,        List<Long> logFileIds = null;,matched,200.39999999999998,80,246.39999999999998,100,223.39999999999998,90.0
f9502879-e765-4d6c-9433-502ab27f7f10,14,15,218.0,218.0,444,23,gt;,        List<Long> logFileIds = null;,matched,246.39999999999998,80,255.6,100,251.0,90.0
238bb424-4fe4-4300-a578-bd86a7741444,14,14,1413.0,1413.0,444,27,logFileIds,        List<Long> logFileIds = null;,matched,264.79999999999995,80,356.79999999999995,100,310.79999999999995,90.0
e80be8f4-41cc-4937-a4a0-9399b7442a26,14,17,167.0,167.0,444,27,logFileIds,        List<Long> logFileIds = null;,matched,264.79999999999995,80,356.79999999999995,100,310.79999999999995,90.0
b7b331b2-a6fa-4f8c-a1c0-e5415e2db332,14,71,1059.0,1059.0,445,16,!fileLogDir,        if (!fileLogDir.exists()) {,matched,200.39999999999998,100,301.6,120,251.0,110.0
901be346-8a44-4dd5-a018-8388f8a1c133,14,20,1516.0,1516.0,445,27,exists,        if (!fileLogDir.exists()) {,matched,310.79999999999995,100,366.0,120,338.4,110.0
cd55633e-5591-4172-ae6c-5bdba327e887,14,22,1254.0,1254.0,445,34,WHITESPACE,        if (!fileLogDir.exists()) {,approx_whitespace,402.79999999999995,100,412.0,120,407.4,110.0
5fb62071-8f3d-467c-b3e7-72d54de175b1,14,21,2595.0,2595.0,446,20,log,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,228.0,140,214.2,130.0
f928b7e9-d148-45c3-b5bc-4bce7f8d1f30,14,27,264.0,264.0,446,28,Level,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,301.6,120,347.59999999999997,140,324.6,130.0
ab2211ab-d41f-4c34-a039-0b7ad74b051c,14,46,373.0,373.0,446,28,Level,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,301.6,120,347.59999999999997,140,324.6,130.0
b5d3fbf5-e9a0-4ff4-b4d4-205610900829,14,23,253.0,253.0,446,53,logDir,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,531.5999999999999,120,586.8,140,559.1999999999999,130.0
cc04fac5-1c95-4ec1-b317-d55198249e70,14,24,191.0,191.0,446,67,WHITESPACE,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",approx_whitespace,743.1999999999999,120,752.4,140,747.8,130.0
b923d129-efb8-4311-a1fb-857d627bdeb6,14,25,330.0,330.0,446,79,returning,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,780.0,120,862.8,140,821.4,130.0
b2a222cd-480f-4bb9-ab6f-0c82afc6660f,14,26,226.0,226.0,446,91,WHITESPACE,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",approx_whitespace,982.4,120,991.5999999999999,140,987.0,130.0
ce0e03d8-02a7-4a8b-a0e3-2bc8ee30ffb8,14,29,397.0,397.0,447,16,return,            return Collections.emptyList();,matched,200.39999999999998,140,255.6,160,228.0,150.0
770971da-33f6-4ff0-9c27-e48857580c42,14,28,162.0,162.0,447,36,emptyList,            return Collections.emptyList();,matched,375.2,140,458.0,160,416.6,150.0
