fixation_id,experiment,fixation_order_number,duration,duration_clipped,source_file_line,source_file_col,token,line_text,match_type,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
d565b17b-8ee1-4a43-81d2-f0dc2e0dff5e,20,14,458.0,458.0,190,7,private,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,126.8,20,191.2,40,159.0,30.0
370bd1aa-0043-4e4e-b809-d78c6599883c,20,36,604.0,604.0,190,13,static,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,200.39999999999998,20,255.6,40,228.0,30.0
5e5117b5-3936-4aa1-aeaf-85f747acf5d2,20,18,129.0,129.0,190,17,static,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,200.39999999999998,20,255.6,40,228.0,30.0
6f1e2cc2-c0d4-45ea-b2e2-c0b652bead2f,20,19,113.0,113.0,190,26,boolean,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,264.79999999999995,20,329.2,40,297.0,30.0
b8d98465-22a3-4457-8bb4-9603a66e9f2a,20,23,196.0,196.0,190,35,resolveGenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,338.4,20,494.79999999999995,40,416.59999999999997,30.0
5b0e4580-ce99-4846-a225-8201cac8262b,20,35,122.0,122.0,190,35,resolveGenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,338.4,20,494.79999999999995,40,416.59999999999997,30.0
85ab0216-22ca-459e-8917-d72cd3311ab9,20,20,1223.0,1223.0,190,43,resolveGenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,338.4,20,494.79999999999995,40,416.59999999999997,30.0
cddf7a34-6862-4219-92f1-00174319a290,20,22,197.0,197.0,190,48,GenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,402.79999999999995,20,494.79999999999995,40,448.79999999999995,30.0
42470a2a-a513-4c2f-ab7b-e787d77b6a43,20,27,312.0,312.0,190,55,GenericRef,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,503.99999999999994,20,596.0,40,550.0,30.0
6a6770fb-7fe8-4ad4-b89d-24cd8a437f00,20,21,167.0,167.0,190,58,ref,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,467.2,20,494.79999999999995,40,481.0,30.0
4b18c37e-cfd9-4ac3-9ea5-a355448172ba,20,43,206.0,206.0,190,62,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
76837b69-fa82-47be-9633-c64673b7b21b,20,57,83.0,83.0,190,64,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
b23afe93-309d-46b3-9d29-032f7811c4b3,20,51,799.0,799.0,190,65,Class,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,651.1999999999999,20,697.1999999999999,40,674.1999999999999,30.0
03e2bd7b-dd90-442d-8d96-7a8c36dc7ac8,20,24,3156.0,3156.0,190,68,lt;,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,697.1999999999999,20,706.4,40,701.8,30.0
fa5618b9-2d83-421f-a101-fd71d94adc56,20,116,424.0,424.0,190,68,lt;,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,697.1999999999999,20,706.4,40,701.8,30.0
16f65a4d-9468-4f45-a3cc-4975df3e33db,20,53,404.0,404.0,190,71,?&,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",unresolved,485.59999999999997,20,503.99999999999994,40,494.79999999999995,30.0
de478e67-78f7-445e-abae-ed8007b39e93,20,25,477.0,477.0,190,73,gt;,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,715.5999999999999,20,724.8,40,720.1999999999999,30.0
bcce3203-b16d-4cd2-85eb-db42f77692b3,20,26,848.0,848.0,190,73,gt;,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,715.5999999999999,20,724.8,40,720.1999999999999,30.0
ff2e9c4d-64f7-491e-bf68-c2233cb640ad,20,46,169.0,169.0,190,77,clazz,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,734.0,20,780.0,40,757.0,30.0
95858a1c-048b-482e-a7ce-9c62995d1900,20,44,543.0,543.0,190,79,clazz,"    private static boolean resolveGenericRef(GenericRef ref, Class<?> clazz, Type type)",matched,734.0,20,780.0,40,757.0,30.0
ec53e211-fe12-4aea-b240-7c9b727acb05,20,31,207.0,207.0,192,10,if,        if (type instanceof Class),matched,163.6,60,182.0,80,172.8,70.0
d50c7af0-55c2-44e3-8486-890d443b3861,20,42,441.0,441.0,192,10,if,        if (type instanceof Class),matched,163.6,60,182.0,80,172.8,70.0
f5d95f0b-f26b-42d7-9d9a-8dde46f17d30,20,13,243.0,243.0,192,14,type,        if (type instanceof Class),matched,200.39999999999998,60,237.2,80,218.79999999999998,70.0
43c4ea33-9f58-45f5-8ac2-7009ba6a65eb,20,29,179.0,179.0,192,14,type,        if (type instanceof Class),matched,200.39999999999998,60,237.2,80,218.79999999999998,70.0
5024ce00-99b8-4e1b-a9dd-337f4b9519c2,20,10,393.0,393.0,192,18,instanceof,        if (type instanceof Class),matched,246.39999999999998,60,338.4,80,292.4,70.0
a1404025-d107-4cc7-a0f0-5d094cc67b0f,20,30,134.0,134.0,192,20,instanceof,        if (type instanceof Class),matched,246.39999999999998,60,338.4,80,292.4,70.0
d3d1295d-e003-4a53-a06b-65e432090b90,20,49,515.0,515.0,192,21,instanceof,        if (type instanceof Class),matched,246.39999999999998,60,338.4,80,292.4,70.0
586e351b-ffbf-49c8-9de4-077ddcf40c2c,20,47,174.0,174.0,192,22,instanceof,        if (type instanceof Class),matched,246.39999999999998,60,338.4,80,292.4,70.0
