fixation_id,experiment,fixation_order_number,duration,duration_clipped,source_file_line,source_file_col,token,line_text,match_type,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
405b55f6-c079-4b7b-afa0-eb54c7c29fcd,22,90,169.0,169.0,21,11,class, public class XelatexRunner extends LatexRunner {,matched,163.6,20,209.6,40,186.6,30.0
e876e49e-e2a8-44fb-9276-df0f36f8a519,22,9,197.0,197.0,21,12,class, public class XelatexRunner extends LatexRunner {,matched,163.6,20,209.6,40,186.6,30.0
bcdb9821-9ea1-4856-b3d6-4b358ae19edf,22,24,363.0,363.0,21,12,class, public class XelatexRunner extends LatexRunner {,matched,163.6,20,209.6,40,186.6,30.0
085aa950-e00b-488d-9a58-6bf79de7ce61,22,8,218.0,218.0,21,18,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
4ccf42a2-f763-4862-a1d6-3e917c47a22c,22,25,498.0,498.0,21,18,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
40c3bed1-4db9-4c01-baf6-4980e2225fdb,22,31,200.0,200.0,21,19,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
5830e570-85e2-4819-a413-3897f9d4192e,22,2,161.0,161.0,21,20,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
e394b2ef-bb9d-44e7-a211-1acc1150a13d,22,4,838.0,838.0,21,20,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
c8cdbb72-4cba-446a-9c31-d5acf0a2611b,22,35,90.0,90.0,21,20,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
a933b07c-6cb8-41be-aa14-583283be73fd,22,39,146.0,146.0,21,21,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
7e175670-217a-4025-8425-ea723a8cce42,22,5,97.0,97.0,21,26,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
28ba692c-3adf-408e-a113-fe3c6da0be89,22,3,134.0,134.0,21,31,extends, public class XelatexRunner extends LatexRunner {,matched,347.59999999999997,20,412.0,40,379.79999999999995,30.0
6ee0bdc1-fe89-48e0-8437-17cf21ee8ce9,22,37,248.0,248.0,21,33,extends, public class XelatexRunner extends LatexRunner {,matched,347.59999999999997,20,412.0,40,379.79999999999995,30.0
a5fab29a-3a99-4883-a2a6-6389bf9cd018,22,38,92.0,92.0,21,40,LatexRunner, public class XelatexRunner extends LatexRunner {,matched,237.2,20,338.4,40,287.79999999999995,30.0
a330afaa-b9c2-4049-b065-244d7f85b49a,22,7,473.0,473.0,21,41,LatexRunner, public class XelatexRunner extends LatexRunner {,matched,421.2,20,522.4,40,471.79999999999995,30.0
69e62062-f31c-43bd-adde-0348edfe734e,22,36,757.0,757.0,21,41,LatexRunner, public class XelatexRunner extends LatexRunner {,matched,421.2,20,522.4,40,471.79999999999995,30.0
3e17436f-38f6-407f-af14-7296e6540db1,22,99,749.0,749.0,23,7,/**,    /**,matched,126.8,60,154.39999999999998,80,140.6,70.0
b6825b01-3ee9-4d3a-99c6-79d6a9956032,22,59,282.0,282.0,24,6,*,     * Create a new ProgramRunner.,matched,136.0,80,145.2,100,140.6,90.0
b84bfffa-3439-41c5-af87-ceaf1f8cd3b4,22,61,1650.0,1650.0,24,6,*,     * Create a new ProgramRunner.,matched,136.0,80,145.2,100,140.6,90.0
caff3c10-1d9f-48dc-9a3c-15749b6f95df,22,60,406.0,406.0,24,7,WHITESPACE,     * Create a new ProgramRunner.,approx_whitespace,200.39999999999998,80,209.6,100,205.0,90.0
1a9ad91c-5183-4619-91b1-d72572449b42,22,98,802.0,802.0,24,12,Create,     * Create a new ProgramRunner.,matched,154.39999999999998,80,209.6,100,182.0,90.0
9b36b038-d377-421f-b89d-4d76e687be21,22,58,166.0,166.0,24,13,Create,     * Create a new ProgramRunner.,matched,154.39999999999998,80,209.6,100,182.0,90.0
3bb0b1c0-b067-4353-bcc5-5eec879b431f,22,20,943.0,943.0,24,16,WHITESPACE,     * Create a new ProgramRunner.,approx_whitespace,329.2,80,338.4,100,333.79999999999995,90.0
046f4773-5587-4894-8b3c-6506a4e45627,22,57,481.0,481.0,24,20,WHITESPACE,     * Create a new ProgramRunner.,approx_whitespace,393.59999999999997,80,402.79999999999995,100,398.19999999999993,90.0
351a41e0-bcca-494a-a34b-94c4948acab7,22,34,479.0,479.0,24,21,ProgramRunner.,     * Create a new ProgramRunner.,matched,274.0,80,402.79999999999995,100,338.4,90.0
6315e567-b8f5-429c-a4d8-51a3e1ed42aa,22,13,237.0,237.0,24,24,ProgramRunner.,     * Create a new ProgramRunner.,matched,274.0,80,402.79999999999995,100,338.4,90.0
273a777d-6c1a-4077-b78d-b25787031ab9,22,89,109.0,109.0,24,24,ProgramRunner.,     * Create a new ProgramRunner.,matched,274.0,80,402.79999999999995,100,338.4,90.0
cca82ba3-b265-45d8-8054-3d13106b30e5,22,30,160.0,160.0,26,10,public,    public XelatexRunner() {,matched,126.8,120,182.0,140,154.4,130.0
469dd0ab-1a3c-4edd-82f9-31166680d794,22,6,173.0,173.0,26,11,WHITESPACE,    public XelatexRunner() {,approx_whitespace,338.4,120,347.59999999999997,140,343.0,130.0
d7b33eff-ada5-47fb-b779-54d28cc62021,22,1,175.0,175.0,26,12,XelatexRunner,    public XelatexRunner() {,matched,191.2,120,310.79999999999995,140,250.99999999999997,130.0
282faccb-ccb7-4666-8dcb-e689159bf87b,22,26,269.0,269.0,26,14,XelatexRunner,    public XelatexRunner() {,matched,191.2,120,310.79999999999995,140,250.99999999999997,130.0
c2f8dd74-ad21-48bf-8e26-49cad818ae81,22,10,105.0,105.0,26,16,XelatexRunner,    public XelatexRunner() {,matched,191.2,120,310.79999999999995,140,250.99999999999997,130.0
6c46a795-7688-4967-9abe-d1c2f777b1dd,22,29,536.0,536.0,26,16,XelatexRunner,    public XelatexRunner() {,matched,191.2,120,310.79999999999995,140,250.99999999999997,130.0
ad6a7044-5c49-4a90-ae1e-7aed0fa65a8b,22,44,155.0,155.0,26,16,XelatexRunner,    public XelatexRunner() {,matched,191.2,120,310.79999999999995,140,250.99999999999997,130.0
5baefeeb-dd45-4e5a-95be-16fa08f55027,22,78,615.0,615.0,26,17,XelatexRunner,    public XelatexRunner() {,matched,191.2,120,310.79999999999995,140,250.99999999999997,130.0
50078e8a-431d-4815-ab94-8251eadf8fbe,22,28,189.0,189.0,26,18,XelatexRunner,    public XelatexRunner() {,matched,191.2,120,310.79999999999995,140,250.99999999999997,130.0
bdb1036f-019e-46e7-88e6-ab8f80c1298d,22,79,130.0,130.0,26,18,XelatexRunner,    public XelatexRunner() {,matched,191.2,120,310.79999999999995,140,250.99999999999997,130.0
