fixation_id,experiment,fixation_order_number,duration,duration_clipped,source_file_line,source_file_col,token,line_text,match_type,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
3addf9d6-4a62-4299-8723-fcbb85ca1fec,4,75,915.0,915.0,21,5,public, public class XelatexRunner extends LatexRunner {,matched,99.2,20,154.39999999999998,40,126.79999999999998,30.0
9fb5d747-a685-4a9d-8549-635e926bd210,4,5,167.0,167.0,21,7,public, public class XelatexRunner extends LatexRunner {,matched,99.2,20,154.39999999999998,40,126.79999999999998,30.0
aee57a40-eb61-48b3-9f86-1b936e7bd456,4,21,104.0,104.0,21,13,class, public class XelatexRunner extends LatexRunner {,matched,163.6,20,209.6,40,186.6,30.0
a7efd0df-d5b6-4b4a-9c6d-f65ff14a6965,4,76,1195.0,1195.0,21,13,class, public class XelatexRunner extends LatexRunner {,matched,163.6,20,209.6,40,186.6,30.0
b3a03481-02be-4698-8964-ae6471ebc8a0,4,39,129.0,129.0,21,16,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
502b6952-8d71-44fc-85e4-6d8dfe50042e,4,2,126.0,126.0,21,17,XelatexRunner, public class XelatexRunner extends LatexRunner {,matched,218.79999999999998,20,338.4,40,278.59999999999997,30.0
e1a820bf-b189-43ee-bfb7-e5a2a5b07761,4,72,117.0,117.0,21,29,extends, public class XelatexRunner extends LatexRunner {,matched,347.59999999999997,20,412.0,40,379.79999999999995,30.0
28409b7d-a5ea-4a42-ac19-4037768cd652,4,91,89.0,89.0,21,32,extends, public class XelatexRunner extends LatexRunner {,matched,347.59999999999997,20,412.0,40,379.79999999999995,30.0
b73d9e21-c28e-4f61-bd63-59240544546b,4,6,130.0,130.0,21,36,WHITESPACE, public class XelatexRunner extends LatexRunner {,approx_whitespace,531.5999999999999,20,540.8,40,536.1999999999999,30.0
ac25af40-932c-441f-98b4-c413742452cf,4,73,290.0,290.0,21,40,LatexRunner, public class XelatexRunner extends LatexRunner {,matched,237.2,20,338.4,40,287.79999999999995,30.0
8539314f-9c4b-41df-b3db-e052c1aed3c1,4,161,156.0,156.0,21,40,LatexRunner, public class XelatexRunner extends LatexRunner {,matched,237.2,20,338.4,40,287.79999999999995,30.0
20d134f7-b2dc-408c-9ace-bdfcd8e6a869,4,167,80.0,80.0,21,42,LatexRunner, public class XelatexRunner extends LatexRunner {,matched,237.2,20,338.4,40,287.79999999999995,30.0
946b123c-952d-4526-b777-434ea867fc0f,4,94,202.0,202.0,21,43,LatexRunner, public class XelatexRunner extends LatexRunner {,matched,421.2,20,522.4,40,471.79999999999995,30.0
c886805e-81c9-4a01-a9ba-5f7a5bf20998,4,40,320.0,320.0,24,14,WHITESPACE,     * Create a new ProgramRunner.,approx_whitespace,393.59999999999997,80,402.79999999999995,100,398.19999999999993,90.0
4a4e4aae-857d-411b-8073-23f2c83a98ca,4,74,140.0,140.0,24,17,new,     * Create a new ProgramRunner.,matched,237.2,80,264.79999999999995,100,250.99999999999997,90.0
339e17f4-6779-4c83-a65d-ea1176d0c294,4,71,405.0,405.0,24,19,new,     * Create a new ProgramRunner.,matched,237.2,80,264.79999999999995,100,250.99999999999997,90.0
fd2b7afe-778f-4f4b-bce0-e81803abd46c,4,3,87.0,87.0,26,8,public,    public XelatexRunner() {,matched,126.8,120,182.0,140,154.4,130.0
