fixation_id,experiment,fixation_order_number,duration,duration_clipped,source_file_line,source_file_col,token,line_text,match_type,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
4f58fd8e-e793-4e11-99ee-1e378b303360,1,18,389.0,389.0,445,31,()),        if (!fileLogDir.exists()) {,matched,366.0,100,393.59999999999997,120,379.79999999999995,110.0
cfde6a37-ab3d-4f20-8c08-33a7a7bf1d56,1,3,181.0,181.0,446,21,log,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,200.39999999999998,120,228.0,140,214.2,130.0
e30fb011-dd36-42eb-951e-3c399d52de0f,1,24,107.0,107.0,446,56,+,"            LOGGER.log(Level.INFO, ""log dir "" + logDir + "" doesn't exist.  returning empty list"");",matched,513.2,120,522.4,140,517.8,130.0
b49b2c37-90fd-4234-86b4-b92bd068c1fe,1,5,686.0,686.0,447,19,WHITESPACE,            return Collections.emptyList();,approx_whitespace,476.4,140,485.59999999999997,160,481.0,150.0
3534eba1-5a1b-4a88-8b5f-7bb6f97f71ea,1,28,894.0,894.0,447,34,emptyList,            return Collections.emptyList();,matched,375.2,140,458.0,160,416.6,150.0
c13ca828-2c95-453a-8cfd-11edecba5527,1,4,155.0,155.0,447,43,;,            return Collections.emptyList();,matched,476.4,140,485.59999999999997,160,481.0,150.0
557b2fdf-eefc-4fb5-8f67-f1d328300c96,1,23,1341.0,1341.0,449,36,()),        if (!fileLogDir.isDirectory()) {,matched,412.0,180,439.59999999999997,200,425.79999999999995,190.0
f31074e9-7685-4e47-9d37-c9dd2b453f5f,1,2,99.0,99.0,449,39,WHITESPACE,        if (!fileLogDir.isDirectory()) {,approx_whitespace,448.79999999999995,180,458.0,200,453.4,190.0
d494db39-3f61-420b-8e27-35a424697623,1,20,90.0,90.0,449,39,WHITESPACE,        if (!fileLogDir.isDirectory()) {,approx_whitespace,448.79999999999995,180,458.0,200,453.4,190.0
4e9401a0-fc78-41a3-97e2-eefd6462b95d,1,7,131.0,131.0,450,32,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
1811e9c4-e564-4477-a42a-381d1d22747b,1,22,536.0,536.0,450,32,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
565a10a7-5f35-4cf6-b15b-0ceb9a9d136d,1,17,260.0,260.0,450,39,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
23e6f8c6-7741-48e5-9a88-cd6ae2f0e2f3,1,8,717.0,717.0,450,42,IllegalStateException,"            throw new IllegalStateException(""log dir "" + logDir + "" exists but it is not a directory"");",matched,292.4,200,485.59999999999997,220,389.0,210.0
28af9232-9fb8-464d-8af7-52b0ab9159bd,1,19,218.0,218.0,452,35,list,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,402.79999999999995,240,439.59999999999997,260,421.19999999999993,250.0
e73f8e26-a5fa-424e-b335-32ac2cf515e9,1,6,144.0,144.0,452,41,dir,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,366.0,240,393.59999999999997,260,379.79999999999995,250.0
33537f37-b709-4c3b-bcd4-b0d87a88e4a7,1,33,153.0,153.0,452,43,dir,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,458.0,240,485.59999999999997,260,471.79999999999995,250.0
d6ae312e-9a73-4573-9919-a04c1ec0666b,1,10,164.0,164.0,452,51,WHITESPACE,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",approx_whitespace,871.9999999999999,240,881.1999999999999,260,876.5999999999999,250.0
7c3f83fd-0616-452f-b4c6-27380811236f,1,21,160.0,160.0,452,70,startsWith,"        logFileNames = fileLogDir.list((dir, name) -> name.startsWith(logFilePrefix));",matched,632.8,240,724.8,260,678.8,250.0
0c4b82fe-80ec-4684-a46b-89bb205898d2,1,9,325.0,325.0,453,35,{,        if (logFileNames == null) {,matched,402.79999999999995,260,412.0,280,407.4,270.0
219dd61c-717a-462b-ba16-c006a69445f7,1,26,508.0,508.0,454,53,WHITESPACE,"            throw new IllegalStateException(""listing of log dir ("" + logDir + "") files returned null. """,approx_whitespace,1028.4,280,1037.6,300,1033.0,290.0
dc1ac962-ad2b-4fd1-b64a-1bae74b0f208,1,35,147.0,147.0,454,71,logDir,"            throw new IllegalStateException(""listing of log dir ("" + logDir + "") files returned null. """,matched,724.8,280,780.0,300,752.4,290.0
ef85dd77-ff47-42ba-b029-59ed09ed8ae8,1,25,312.0,312.0,455,35,IO,"                    + ""Either an IO error occurred or the dir was just deleted by another process/thread"");",matched,393.59999999999997,300,412.0,320,402.79999999999995,310.0
999fbfa1-92c1-494f-ab49-8dd068c138da,1,13,809.0,809.0,455,54,WHITESPACE,"                    + ""Either an IO error occurred or the dir was just deleted by another process/thread"");",approx_whitespace,1065.1999999999998,300,1074.4,320,1069.8,310.0
e04dd393-8372-4bad-a088-7b1afc0a75ee,1,34,140.0,140.0,457,29,length,        if (logFileNames.length == 0) {,matched,320.0,340,375.2,360,347.6,350.0
c847cc18-bddf-4a23-a3ac-4093def827ea,1,11,380.0,380.0,457,32,WHITESPACE,        if (logFileNames.length == 0) {,approx_whitespace,384.4,340,393.59999999999997,360,389.0,350.0
418889f2-9b58-4468-859f-ef9462b048d7,1,14,239.0,239.0,457,38,WHITESPACE,        if (logFileNames.length == 0) {,approx_whitespace,439.59999999999997,340,448.79999999999995,360,444.19999999999993,350.0
b143a51c-d115-4767-8db4-8d885d1fdbf2,1,29,1076.0,1076.0,458,45,dir,"            LOGGER.log(Level.INFO, ""the log dir ("" + logDir + "") is empty. returning empty list"");",matched,494.79999999999995,360,522.4,380,508.59999999999997,370.0
